b1sh	3.2748322047515077	4	3	0	0	0	4	0	0	1	0	2	113
ONIZUKA	3.3010777387473937	0	0	0	0	0	0	0	0	0	0	0	7
Oppa^^	5.266737936755369	4	3	0	0	0	0	0	0	0	0	5	268
djdaya	5.21669918725959	3	4	0	0	0	3	0	0	0	0	4	136
P!R/-\Te$	6.449568183218984	6	4	0	0	0	35	0	0	0	0	15	276
b00M	6.50973522987394	5	3	0	0	0	74	0	0	0	0	28	192
JenYiのHantai	5.472356868691701	5	4	0	0	0	117	0	0	2	0	2	10
幻影o特務	5.583729088332124	3	2	0	0	0	0	0	0	0	0	0	16
JenYiのHantai	5.472357008364964	5	4	0	0	0	117	0	0	2	0	2	10
幻影o特務	5.583729216554461	3	2	0	0	0	0	0	0	0	0	0	16
gg inin der	2.286245455495866	3	3	0	0	0	0	0	0	0	0	0	7
SexualNinja3600	2.137073910677285	0	0	0	0	0	0	0	0	0	0	0	1
gg inin der	2.286245605369099	3	3	0	0	0	0	0	0	0	0	0	7
cso2002a2002	4.437197663896243	0	0	0	0	0	0	0	0	0	0	0	3
royroylocs	5.09873834011503	5	4	0	0	0	0	0	0	0	0	0	7
Rui淚	2.2033721362996044	3	3	0	0	0	0	0	0	0	0	0	20
LaSaiMan	5.274986582016852	9	4	0	0	0	0	0	0	0	0	0	26
御門石虎	13.15970083891294	13	7	0	0	0	54	6	0	1	0	10	80
Creed	9.077074038830794	14	10	0	0	0	5	0	0	1	0	3	111
CoNoR.	4.984156621381437	3	2	0	0	0	0	0	0	0	0	1	13
E = m c ^2	5.4636752666521575	5	3	0	0	0	0	0	0	0	0	6	17
AaronJudge	5.285716768207654	9	6	0	0	0	1	0	0	1	0	0	16
好油喔	6.124143352959072	4	2	0	0	0	0	0	0	0	0	0	22
CHRIS SUN	6.548373446726455	4	2	0	0	0	1	0	0	0	0	4	27
tseng.ian20	1.8764877020358388	2	2	0	0	0	0	0	0	0	0	0	7
CHRIS SUN	6.5483735783738055	4	2	0	0	0	1	0	0	0	0	4	27
Falconor	7.855027056335005	7	3	0	0	0	1	0	0	0	0	11	167
NobleHalfling2	6.215076608615394	5	3	0	0	0	0	0	0	1	0	6	48
5Gee	7.400305782795035	6	3	0	0	0	3	0	0	1	0	3	97
bizzytracxk	6.6207294675854635	5	3	0	0	0	0	0	0	0	0	1	8
Jugabros	3.351967608050676	1	1	0	0	0	0	0	0	0	0	0	8
t70type42	2.3183821655008043	1	1	0	0	0	0	0	0	0	0	0	6
billytheboygoat	3.684603851150379	2	2	0	0	0	0	0	0	0	0	0	10
bizzytracxk	6.620729734942529	5	3	0	0	0	0	0	0	0	0	1	8
G.I Jew the All-American Hebrew	5.93836926183602	6	4	0	0	0	0	0	0	0	0	8	28
23123	4.467006765242157	8	5	0	0	0	4	0	0	0	0	23	24
Karit-stuck in smfc (no monitor)	4.538386323257751	4	3	0	0	0	3	0	0	0	0	18	55
Don	4.251556117862463	4	3	0	0	0	0	0	0	0	0	7	47
Straight outta Torres Straits	6.2544184631015485	17	15	0	0	0	125	1	0	35	0	74	233
(づ｡◕‿‿◕｡)づ	6.725834959514798	14	9	179	0	3672	0	0	0	1	0	15	74
Gok'e	7.844881255764901	10	4	0	0	0	6	0	0	2	0	9	98
Join the Darkside	6.066041896696679	5	3	0	0	0	1	0	0	0	0	2	34
AxeRaider	4.6940937420596915	5	4	6	19	3895	37	0	0	0	0	4	252
TheGodsAA	5.94476897285902	4	3	0	0	0	0	0	0	0	0	12	130
RamizDayı	2.256885756047969	3	3	0	0	0	0	0	0	0	0	0	104
Loko_br	11.57999436737792	7	2	0	0	0	1	0	0	0	0	33	157
Sc4rf4c3	9.265112116013826	10	6	88	5	2608	2	0	0	0	0	35	198
Ayrton Ronaldo	11.041371101070196	17	10	0	0	0	0	0	0	1	0	4	0
cindeR	8.592503462935381	30	44	0	0	0	78	2	0	11	0	9	67
Thresher3253	9.852337866663698	68	151	1592	0	5589	747	1	5	165	0	3	73
Fra_Sheena	3.885680941457467	2	2	0	0	0	0	0	0	0	0	0	2
Thresher3253	9.852338027971543	68	151	1592	0	5589	747	1	5	165	0	3	73
Protoss	7.747701333373958	59	51	0	0	0	9	2	0	57	0	26	460
Kaname	10.679699087221586	39	54	985	1	4957	640	0	0	7	0	27	107
Ale91Fury	10.74155241652521	15	11	0	0	0	3	0	0	1	0	2	24
LightningRazor	7.479148117151389	10	7	0	0	0	0	0	0	1	0	0	15
SolidPa1n	4.8091518558268245	3	2	0	0	0	0	0	0	0	0	0	2
LightningRazor	7.47914823765463	10	7	0	0	0	0	0	0	1	0	0	15
Seth	6.378031674495367	5	3	0	0	0	0	0	0	0	0	5	93
V3rsa	6.199340757467673	4	2	0	0	0	0	0	0	0	0	8	40
ovidiu.m	6.19414152987445	5	3	0	0	0	0	0	0	0	0	1	28
Cedry2k	6.913549677110669	4	2	0	0	0	2	0	0	0	0	5	61
Stoburnyou	7.631968536600885	7	5	0	0	0	0	0	0	0	0	1	168
Snowflake	7.096285590100014	20	13	0	0	0	1	1	0	5	0	4	35
Attcon	7.059937611903488	6	3	0	0	0	0	0	0	0	0	2	31
Bohani	5.021249214279506	13	8	0	0	0	111	46	0	4	0	4	69
Arhanghelu' Matei	3.1172785175412305	0	0	46	4	179	0	0	0	0	0	0	2
Uff bruh your aim	4.067599802467581	7	5	75	39	2366	617	0	0	20	0	12	98
Timmy T	5.295825562287774	5	3	0	0	0	8	0	5	1	0	6	75
Χρήστος	1.8688112319025334	2	3	0	0	0	0	0	0	0	0	4	45
XxWerixHDxX	6.131407198374743	5	3	0	0	0	0	0	0	0	0	2	23
LELN	0.868985236325606	1	1	0	0	0	1	0	0	0	0	0	2
XxWerixHDxX	6.131407429358505	5	3	0	0	0	0	0	0	0	0	2	23
Sir Paradox	4.394662600591394	4	3	0	0	0	0	0	0	0	0	0	12
XxWerixHDxX	6.131407561108515	5	3	0	0	0	0	0	0	0	0	2	23
Χρήστος	1.8688117545659035	2	3	0	0	0	0	0	0	0	0	4	45
XxWerixHDxX	6.131407710850843	5	3	0	0	0	0	0	0	0	0	2	23
Numbu	7.4459605063440035	11	5	0	0	0	18	0	0	0	0	1	173
stabbexd	3.295171093802927	17	10	0	0	0	11	0	0	1	0	93	304
Damager	14.619015855131854	114	149	612	15	11743	530	6	0	10	0	27	379
Kal Vas Flam	6.203709102286279	17	9	0	0	0	12	0	0	2	0	3	195
Lukav(e)i	3.2517119636627654	1	1	0	0	0	0	0	0	0	0	0	6
Kal Vas Flam	6.203709233671162	17	9	0	0	0	12	0	0	2	0	3	195
3	5.668140014345931	21	15	0	0	0	51	0	0	1	0	43	20
N i G a	8.039278238237962	6	3	0	0	0	1	0	0	0	0	0	15
3	5.668140189813916	21	15	0	0	0	51	0	0	1	0	43	20
magicdrop.ru	4.814086565539014	6	4	28	15	1404	0	0	0	0	0	6	32
BMO	5.877696193898899	4	3	0	0	0	0	0	0	0	0	1	8
JoniceMauGLi	5.989877067712125	6	5	0	0	0	12	0	0	2	0	2	37
Conqueror	5.320508216647275	7	5	0	0	0	2	0	0	0	0	5	33
Natsu Dragnill	4.592083496995137	3	2	0	0	0	0	0	0	0	0	0	14
Eren Jager	8.668899247246411	8	4	0	0	0	7	0	0	0	0	3	14
Мякиш	6.555980176531319	11	6	0	0	0	7	0	0	0	0	5	134
Error	5.567296716379082	28	36	0	0	0	260	4	0	3	0	5	155
KingZ	4.032484562366754	6	5	26	0	0	26	0	0	0	0	20	198
.eX	14.189249604546385	11	4	0	0	0	81	0	0	2	0	26	125
Smithiie	2.8992811951034345	25	13	51	0	2351	10	1	0	1	0	3	39
Hi	8.991900639565614	12	5	0	0	0	1	0	0	0	0	1	179
✪LvB	4.461027748702626	18	10	81	9	2556	35	1	0	1	0	18	326
Billy the fast wanking kid	4.095303618986615	11	6	0	0	0	0	0	0	0	0	11	111
sijem	7.388699099683046	14	8	0	0	0	1	0	0	3	0	24	119
Piwi	2.7376067569736735	3	3	0	0	0	0	0	0	0	0	9	53
SkillMeDark	5.272833314703669	17	10	0	0	0	35	1	0	3	0	9	71
Giuli	3.408093556791665	3	3	0	0	0	1	0	0	0	0	0	21
Vengeance on my mind 𝟏𝟎	4.399670082717945	7	5	41	0	1416	43	1	0	4	0	13	106
💛Karen💛	3.2971586773525123	3	3	3	107	1089	0	0	0	0	0	1	26
(ง︡'-'︠)ง	4.971512973795781	4	3	0	0	0	0	0	0	0	0	1	59
ElBrAyAn	0.38645079050439524	1	1	0	0	0	0	0	0	0	0	1	6
el vengador fantasma	3.703498673030631	0	0	0	0	0	0	0	0	0	0	1	19
Seirin.雷迪	5.053897750126512	5	4	0	0	0	0	0	0	0	0	1	58
█ ♛ήєsᑕσρ 凸(¬‿█	3.987973147136625	4	3	0	0	0	4	0	0	1	0	2	229
¿MODO ESTARCO WTF?	2.620803875258532	0	0	0	0	0	0	0	0	0	0	0	4
AlabasterAsh	5.872989570295452	7	5	0	0	0	111	0	0	3	0	7	141
Bad Guy	6.457260424178455	12	10	0	0	0	7	6	0	3	0	10	104
Master Of Low Priority	5.063106240612482	4	3	0	0	0	1	0	0	0	0	0	56
Dario .l.	5.065139769135424	3	2	0	0	0	0	0	0	0	0	0	64
Loofty#	4.689999899959833	3	2	0	0	0	0	0	0	0	0	0	15
EP.REE-TAMARIZ	5.332417678163764	3	3	0	0	0	2	0	0	0	0	2	161
El Noruego	3.7770658335339697	2	2	0	0	0	1	0	0	0	0	0	92
pae	6.143888868771943	3	2	0	0	0	0	0	0	0	0	1	52
joel_tu_pata	4.958872482319711	3	2	0	0	0	0	0	0	0	0	0	20
☬.degel.☬	5.382838431628857	4	3	0	0	0	5	0	0	0	0	0	86
?????????????????	4.5421937599156275	4	3	7	0	0	2	0	0	0	0	8	260
Carloncho	3.32554907841604	0	0	0	0	0	0	0	0	0	0	2	1
?????????????????	4.542193904502267	4	3	7	0	0	2	0	0	0	0	8	260
Ozwer	4.575163850965036	4	3	0	0	0	2	0	0	0	0	1	87
BEBESITA :V	4.495369714672375	1	2	0	0	0	0	0	0	0	0	5	16
Ozwer	4.575163984012998	4	3	0	0	0	2	0	0	0	0	1	87
El  Domador de Serranos   :D	4.502881583439599	4	3	0	0	0	0	0	0	0	0	3	109
Hanuber	4.922056179916342	6	5	0	0	0	0	0	0	0	0	5	89
Alan Garcia	0.2888229569779971	1	1	0	0	0	0	0	0	0	0	1	20
Frxn	4.68157553556061	33	32	118	16	1684	187	0	0	5	0	11	152
Skw	2.6931753923114274	11	8	52	0	0	45	0	0	1	0	4	68
Digia	3.2729000638390424	0	1	0	0	0	0	0	0	0	0	3	20
Riu Clan YeyitoDeGregorio	2.363935336451401	4	4	0	0	0	0	0	0	0	0	25	43
Zenzu	3.6592276627154727	3	5	0	0	0	0	0	0	0	0	5	33
alex12	2.46053211576941	3	3	0	0	0	0	0	0	0	0	1	19
matumbaman jr.	0.32532426086671457	0	0	0	0	0	0	0	0	0	0	0	5
ElCuervo▓♦	2.432402104536715	2	2	0	0	0	0	0	0	0	0	0	19
Gotto	4.185519225401239	4	3	0	0	0	3	0	0	0	0	6	279
ZTIP	3.0574605431074433	2	2	0	0	0	0	0	0	0	0	0	41
Corcuera	4.430368399575186	5	3	0	0	0	0	0	0	1	0	2	92
© hǺpkĄ ©	5.895264368488387	10	6	0	0	0	18	1	0	1	0	30	282
Тричі красень	6.416676163467695	5	3	0	0	0	0	0	0	0	0	0	36
stig fan	5.839116931896715	3	2	0	0	0	0	0	0	0	0	0	2
Striker	5.898211103787781	3	2	0	0	0	0	0	0	0	0	0	4
Maximk@@@@@	7.082631738103462	5	3	0	0	0	0	0	0	0	0	0	9
PRIME	4.2869243951671425	4	3	0	0	0	0	0	0	0	0	2	113
stanislaww #roadtoFPL	4.067969482774966	7	5	0	0	0	0	0	0	0	0	2	50
FIXCSGO#(NO)	4.059579850669782	4	3	0	0	0	28	0	0	0	0	3	38
Луковое(Анальное)	6.854356988823138	12	8	0	0	0	1	0	0	1	0	18	87
bhop.exe	2.364878383010921	40	37	196	17	1343	145	1	8	8	0	217	159
Rj	3.2573635503269736	11	6	0	0	0	87	0	0	0	0	44	123
ЛЕХА В АХУЕ	3.5318135047123285	10	6	23	21	1650	1	0	0	0	0	7	70
Teammates	2.817073153541414	8	4	0	0	0	101	1	0	2	0	4	95
Doktor_killer	2.114768909713653	6	5	0	0	0	341	0	0	0	0	3	69
4¤2¤0 (axel)	2.4354799959031093	6	5	0	0	0	7	0	0	2	0	57	121
cermit	3.1065665934382434	5	4	0	0	0	0	0	0	0	0	14	65
Warpan	14.290648678559698	16	11	0	0	0	47	0	0	0	0	0	75
Ghost of Tom Joad	15.509345364215832	13	5	0	0	0	4	0	0	0	0	1	82
skattberg	13.054822914998507	10	4	0	0	0	9	0	0	0	0	8	143
Crexan	10.827449939542975	6	2	0	0	0	0	0	0	0	0	1	51
Görgönzöla	11.293683497184494	8	3	12	17	2440	0	0	0	0	0	0	100
Lwkorchestra*******	15.559846488043386	9	2	0	0	0	0	0	0	0	0	1	2
Görgönzöla	11.293683621687657	8	3	12	17	2440	0	0	0	0	0	0	100
Malin	10.92037220739842	6	2	0	0	0	0	0	0	0	0	5	16
tooN*	11.210524004651743	6	2	0	0	0	0	0	0	0	0	0	11
Ante!	11.345007869407315	6	2	0	0	0	0	0	0	0	0	9	65
kR0NISK	10.243762727344727	6	2	0	0	0	0	0	0	0	0	45	127
ruski	10.284881017740563	7	3	0	0	0	0	0	0	0	0	15	153
VenteX	11.208141886920108	9	4	0	0	0	1	0	0	0	0	32	101
BlaKe	14.035907987370845	50	68	649	26	8263	64	3	0	8	0	40	127
ponky	14.394634137856189	26	20	0	0	0	9	1	0	4	0	8	218
Kujamies	13.328540689578793	11	6	0	0	0	0	0	0	1	0	2	46
-LillianAxe-	4.953163522550021	10	5	0	0	0	25	0	0	0	0	7	109
oOoo	14.400328528986485	23	19	0	0	0	38	0	0	2	0	9	111
haLo. anton<3	10.79165922922354	8	4	0	0	0	1	0	0	1	0	10	52
...Keks...	14.365794920360019	8	2	0	0	0	0	0	0	0	0	7	41
5oK12e	12.066080804529186	23	19	0	0	0	133	0	0	1	0	155	197
mAAc.	12.244365709358199	9	3	0	0	0	0	0	0	1	0	10	51
Smokva#11	9.328965708223086	6	2	0	0	0	54	0	0	0	0	51	123
schkljf	14.207133865984417	11	3	0	0	0	0	0	0	0	0	19	80
MonkEn	15.547789406684974	11	4	0	0	0	0	0	0	0	0	3	81
Gladjolt	11.90451218317189	20	13	0	0	0	33	2	3	2	0	7	105
Starface	8.134701554234404	10	6	0	0	0	0	0	0	0	0	1	24
Simon	3.3998250371534575	6	5	34	8	2612	0	0	0	0	0	4	111
Vision	15.580549800889074	10	3	0	0	0	0	0	1	0	0	4	41
Flygaren	9.578014856945881	9	4	0	0	0	0	0	0	1	0	2	33
Alijens	15.564616328276129	9	2	0	0	0	0	0	0	0	0	1	12
cullyn	15.328107298585053	9	2	0	0	0	0	0	0	0	0	0	4
Flygaren	9.578015052444291	9	4	0	0	0	0	0	0	1	0	2	33
jonas.marine.engineer	9.44897589330286	5	2	0	0	0	0	0	0	0	0	0	2
Flygaren	9.578015177496221	9	4	0	0	0	0	0	0	1	0	2	33
500	4.305979664513608	9	4	0	0	0	0	0	0	0	0	2	66
Bloke	4.2783973498532974	4	3	0	0	0	0	0	0	0	0	1	29
Murder Charls	4.26725900330379	3	2	0	0	0	2	0	0	0	0	0	23
佐助	1.6785076765310927	1	2	0	0	0	0	0	0	0	0	1	22
Jayzaza	1.5246390744397131	3	4	0	0	0	3	0	0	0	0	1	54
jame.	1.744018389425873	2	3	8	55	1293	0	0	0	0	0	1	43
就杀一个？！	5.81488459947207	5	4	7	67	1094	0	0	0	0	0	5	33
253683287	1.8997259579159809	1	2	0	0	0	0	0	0	0	0	0	8
苍Victor	2.2768149151399935	3	3	0	0	0	7	0	0	0	0	0	20
253683287	1.8997260897517552	1	2	0	0	0	0	0	0	0	0	0	8
蔷薇的殇	2.574024101037912	2	2	0	0	0	0	0	0	0	0	0	22
Cc6	1.984042623991851	2	3	2	32	2356	2	0	0	0	0	0	33
Snebaobao	2.7155026369871886	3	3	0	0	0	0	0	0	0	0	0	13
Cc6	1.9840427601929171	2	3	2	32	2356	2	0	0	0	0	0	33
Snebaobao	2.715502775415861	3	3	0	0	0	0	0	0	0	0	0	13
1550552141	2.702397060152557	2	2	0	0	0	1	0	0	0	0	0	14
NANA	2.1245655316125918	2	2	0	0	0	0	0	0	0	0	0	6
EVA	1.9355189540025428	1	2	0	0	0	0	0	0	0	0	0	2
Ktimk	2.8256846376963827	2	2	0	0	0	0	0	0	0	0	0	3
陈逼逼	3.805717533220409	11	5	0	0	0	7	0	0	0	0	1	23
丰丰丰丰丰丰	1.6254277665711552	1	2	0	0	0	0	0	0	0	0	0	11
斗鱼-5838085lulu	1.3445011113316108	2	3	0	0	0	0	0	0	0	0	0	57
一个很萌的男孩	1.0851594383031855	1	2	2	0	152	0	0	0	0	0	0	6
我不是浩南哥	4.631402950515713	3	2	4	0	1272	0	0	0	0	0	0	50
1131526975	1.7214333916336886	2	3	0	0	0	0	0	0	0	0	0	24
2504435227	1.7155387929496366	2	2	0	0	0	0	0	0	0	0	0	15
你稳健的万水爹	1.869382145060887	3	3	0	0	0	13	0	0	0	0	0	45
Obrick	4.502164490663003	8	5	57	11	3150	2	0	0	4	0	0	76
Digoll	2.3698769965228514	35	30	42	40	1264	26	0	37	6	0	0	42
Chris1221	1.656059140330323	1	2	0	0	0	0	0	0	0	0	0	6
小册老777	3.468550718313029	4	3	11	0	670	0	0	0	0	0	0	8
你只小胖子	1.7042596857178218	1	2	0	0	0	0	0	0	0	0	0	22
polluxcc	3.401313432512415	3	3	0	0	0	0	0	0	0	0	0	8
13761735937	1.6393751512849348	1	2	0	0	0	0	0	0	0	0	0	3
polluxcc	3.4013135656564217	3	3	0	0	0	0	0	0	0	0	0	8
Chris1221	1.6560595613076927	1	2	0	0	0	0	0	0	0	0	0	6
polluxcc	3.4013137128917488	3	3	0	0	0	0	0	0	0	0	0	8
wai yu an guri	3.578161900940521	5	4	0	0	0	7	0	0	1	0	14	77
ウォッカ	2.3623769330712805	20	16	133	40	1399	21	1	0	3	0	60	372
Omar Wulfgang	4.713309427993936	5	4	14	25	169	0	0	0	2	0	0	3
ウォッカ	2.362377084446741	20	16	133	40	1399	21	1	0	3	0	60	372
GamerWolfSid	2.5811130811614564	14	11	209	40	1401	12	0	0	3	0	18	171
Manoyal-	3.994500792982954	25	26	0	0	0	18	1	0	3	0	14	219
yatham seenu	5.617188898084953	22	25	142	0	0	316	1	0	8	0	0	44
Reddragonz99	0.6694640464153857	4	2	0	0	0	1	0	0	1	0	2	12
Cosmic YT Gamer	0.7972317619744683	2	2	6	0	67	0	0	0	0	0	0	3
anandhusuresh741	0.6712658170602198	1	1	0	0	0	0	0	0	0	0	0	8
Shooting King	15.053711241874407	10	3	15	28	2383	2	0	0	0	0	18	188
[MAG] StarBurns*	4.851136509534552	5	3	0	0	0	21	0	0	1	0	2	19
พลเอกประยุ	5.4657128959029215	26	32	393	38	3333	888	14	3	65	0	96	197
PARITZ	2.178751070695985	3	3	0	0	0	0	0	0	0	0	1	38
ช่างภาพ	4.800270865184124	6	4	0	0	0	5	0	0	0	0	5	161
ŚάИ ώίŤ	0.49065566603696503	0	1	0	0	0	0	0	0	0	0	2	23
John Max	2.327116829125274	3	3	0	0	0	0	0	0	0	0	1	14
+5Bath10Bath+	2.364907613023677	5	5	0	0	0	0	0	0	0	0	1	11
GGste@m [Ceres]	2.3694932296169338	1	1	0	0	0	0	0	0	0	0	0	179
JigsaW_W	3.8231193471716503	6	4	0	0	0	0	0	0	0	0	1	19
GGste@m [Ceres]	2.369493363854661	1	1	0	0	0	0	0	0	0	0	0	179
SubYik4x100	2.5355593038522564	17	15	73	8	1256	8	1	0	1	0	1	34
Viper	2.2926012556497546	0	0	0	0	0	0	0	0	0	0	0	3
SubYik4x100	2.5355594459537216	17	15	73	8	1256	8	1	0	1	0	1	34
sasicha.bunbun	1.025390397377452	1	2	0	0	0	1	0	0	0	0	0	5
[MC-AT]PieceOfRiice	5.430414524019301	6	4	0	0	0	5	0	0	1	0	0	36
I Believe I Can Fly	4.852070693996157	4	3	0	0	0	0	0	0	0	0	1	73
oil	5.190108140844981	4	3	0	0	0	0	0	0	0	0	3	49
print("fuck you python")	5.4359330737438825	7	5	0	0	0	0	0	0	0	0	2	63
きりしま とうか	4.249558626170156	6	4	61	11	1499	0	0	0	0	0	7	150
SUGIARTO	5.271083358963958	5	4	0	0	0	0	0	0	0	0	0	21
最后的战役	5.415969045158942	8	4	0	0	0	0	0	0	0	0	0	24
SoYa QiaO	6.135331039263966	4	2	0	0	0	0	0	0	0	0	0	101
ss15PH	5.888147093291062	5	3	0	0	0	0	0	0	0	0	1	46
KS Yamete	2.529646735236291	2	2	0	0	0	0	0	0	0	0	0	9
下海捞	1.5922716718400676	0	0	0	0	0	0	0	0	0	0	0	4
KS Yamete	2.529646922997741	2	2	0	0	0	0	0	0	0	0	0	9
清哇	6.4190422147939135	5	3	0	0	0	0	0	0	0	0	0	78
2008	6.068216548227518	4	2	0	0	0	0	0	0	0	0	2	96
Bliț	4.625013443799173	5	3	0	0	0	0	0	0	1	0	0	31
2008	6.068216669172887	4	2	0	0	0	0	0	0	0	0	2	96
C12H	5.850382512898674	6	4	0	0	0	0	0	0	0	0	0	113
CHICKYDIM.	5.7742262430190285	5	4	0	0	0	0	0	0	0	0	1	219
Hey~Brother	5.3931154814954105	2	3	0	0	0	0	0	0	0	0	1	53
460★sUI风	5.633556011062544	5	4	0	0	0	0	0	0	0	0	9	90
StarFall.Aw3	5.143787039790644	4	3	0	0	0	0	0	0	0	0	2	43
[Gr!mmJoooe]	5.006012310202347	2	3	0	0	0	1	0	0	0	0	0	151
hehe	3.8055605091958378	0	0	0	0	0	0	0	0	0	0	0	14
๖Blaɀensei	5.723817542149119	11	6	66	26	840	5	1	0	1	0	4	169
CpE ✪ Ba™aN	0.31777364191116564	0	0	0	0	0	0	0	0	0	0	0	8
HalcyonProtector	3.4475132752355058	19	12	0	0	0	178	0	0	2	0	96	39
Genji Shimada	2.7768098922295206	4	4	0	0	0	5	0	0	0	0	3	14
BaByShark	2.153412978175364	0	1	8	0	0	0	0	0	0	0	5	29
Shroom	3.0773963179920814	4	4	0	0	0	0	0	0	0	0	8	199
Gobta	3.2852957219404733	3	3	0	0	0	0	0	0	0	0	1	81
Spoderman	4.181436356100643	5	4	0	0	0	0	0	0	1	0	16	139
네연	2.7180817783915985	3	3	11	13	289	1	0	0	0	0	0	155
۞҉Ӎ҉么Ʀ√Ξl۞҉	5.857602213406014	8	6	0	0	0	18	0	0	1	0	4	115
[NXT] Lamok ♥♥♥	4.250216362281091	0	1	0	0	0	0	0	0	0	0	0	20
Watch and LEarn	4.5551479745890235	4	3	0	0	0	0	0	0	0	0	0	98
DiMe BaG	3.0637104694261232	0	0	0	0	0	0	0	0	0	0	0	6
Watch and LEarn	4.555148093772064	4	3	0	0	0	0	0	0	0	0	0	98
ron.degala	1.3896236138446403	1	2	0	0	0	0	0	0	0	0	0	2
Mach One	7.648230761215755	18	5	640	0	726	12	2	0	2	0	8	272
killshot	3.762935743589357	10	7	0	0	0	0	0	0	1	0	0	16
Rainy Day.	1.5735090843960076	0	0	3	0	0	0	0	0	0	0	0	35
Mih4iL	3.206171236921262	15	16	0	0	0	1	1	0	3	0	1	97
Disruptor	1.7866147604952347	0	0	5	0	2013	0	0	0	0	0	1	44
m̷u̷e̷r̷t̷o̷.9rc	6.570303308060195	43	30	102	183	7074	4	0	0	2	0	12	233
belladonna	2.608443749756906	14	8	36	0	0	3	0	0	1	0	10	213
Matteo	2.2610504809451215	2	2	0	0	0	0	0	0	0	0	0	21
justine17	0.6070655747475977	1	1	0	0	0	0	0	0	0	0	0	8
X*Y*R*U*S	0.6070453109841609	0	0	0	0	0	0	0	0	0	0	0	2
justine17	0.6070656977629659	1	1	0	0	0	0	0	0	0	0	0	8
GungGongTV	0.9659307675611952	1	1	0	0	0	0	0	0	0	0	0	19
[PHI]TamaGotChi	3.255417192469789	0	0	0	0	0	0	0	0	0	0	0	7
GungGongTV	0.9659309553118873	1	1	0	0	0	0	0	0	0	0	0	19
Spin to win 🧠	2.322133412220593	0	0	0	0	0	0	0	0	0	0	0	7
VCTRX_04	1.5704623809206129	2	3	0	0	0	0	0	0	0	0	0	10
Ekkoloyd	3.5562647859076897	5	3	0	0	0	1	0	0	1	0	1	7
RODA ROLLA DA	0.4218963752677073	0	0	0	0	0	0	0	0	0	0	0	5
Ekkoloyd	3.556264955744079	5	3	0	0	0	1	0	0	1	0	1	7
🌚Weeaboo_Jones🌚	6.279137236373315	11	5	0	0	0	54	1	0	1	0	72	102
team_fortress_2_fan	2.8651002145422964	3	3	0	0	0	0	0	0	0	0	4	6
pyro_is_boss	2.8755045461642186	2	2	0	0	0	0	0	0	0	0	0	2
team_fortress_2_fan	2.8651003439653526	3	3	0	0	0	0	0	0	0	0	4	6
shadow	3.0455012785164706	3	3	0	0	0	0	0	0	0	0	10	6
team_fortress_2_fan	2.865100498742913	3	3	0	0	0	0	0	0	0	0	4	6
TheScoutMain	3.7604516749572388	6	5	0	0	0	4	0	17	1	0	64	105
✧Sasuke✧	3.434549926898198	17	12	10	0	1301	112	12	0	6	0	294	102
kim kardashian csgo-gambler.com	4.848598191617975	4	3	0	0	0	0	0	0	0	0	6	82
CydiaPulse	6.157560989601593	15	11	0	0	0	34	1	0	4	0	12	104
Dirty Dan	6.196759662847479	16	11	0	0	0	188	0	0	3	0	12	130
Cribbs	8.935113662060228	30	18	0	0	0	1247	0	0	2	0	9	228
Þd∃¹	6.356983403350029	38	9	71	2	635	1	0	0	1	0	1	72
Cilyuri	9.691569507484884	85	111	1355	39	10207	596	27	3	13	0	997	673
cpymeister	5.426566047894144	14	9	167	0	7676	60	1	0	5	0	143	332
5c1m_Gl╰_╯	4.923645338887487	4	3	17	11	1044	14	0	0	0	0	8	68
🌸Ice🌸GNK	2.2834369617376242	11	5	17	0	1849	138	2	0	1	0	5	115
.Сom	3.8196724621447915	13	6	0	0	0	3	0	0	1	0	13	47
Cвятой Димитрий	7.160900936541257	7	4	0	0	0	32	0	0	0	0	24	103
Spawn	8.309447694384179	24	28	277	11	7988	1029	4	0	23	0	34	100
[G.H.T]Dr.Blood®	5.770442279503997	8	5	0	0	0	42	2	0	1	0	7	55
Pablo Potter	6.295339563822063	12	6	0	0	0	43	0	0	0	0	24	70
Freeze	5.975770510224733	36	36	158	2	3930	180	0	0	0	0	6	155
willy12345	5.320247209641352	15	9	0	0	0	71	0	1	2	0	5	40
MatGHD	2.2686685744627955	4	3	0	0	0	0	0	0	0	0	0	28
ⱠⱠ | Gazerblazer	2.229183907972646	4	4	67	105	3196	3	0	0	1	0	7	34
RoD-Platon	2.7477556014136124	21	13	58	59	4561	36	0	0	3	0	4	111
SweetPicklePie	7.593718940537436	11	6	0	0	0	6	0	0	3	0	5	40
DarK_SlayeR ᴠ2.0	4.658746613497535	25	17	0	0	0	289	0	0	10	0	9	82
FANAT93	3.386047728797745	3	3	0	0	0	0	0	0	0	0	5	100
★Pachimari★	3.2246846691369706	15	13	0	0	0	7	0	0	1	0	3	75
Bimba(ХХОА)	4.071208915685591	4	3	0	0	0	9	0	0	0	0	0	7
Puppey DotaMix.com	2.6078786269656704	0	0	0	0	0	0	0	0	0	0	0	2
Bimba(ХХОА)	4.071209068092316	4	3	0	0	0	9	0	0	0	0	0	7
Puppey DotaMix.com	2.6078787682957905	0	0	0	0	0	0	0	0	0	0	0	2
Bimba(ХХОА)	4.071209200846301	4	3	0	0	0	9	0	0	0	0	0	7
